t(s) State
 0.600000E+02  0.100000E+01
 0.120000E+03  0.100000E+01
 0.180000E+03  0.100000E+01
 0.240000E+03  0.100000E+01
 0.300000E+03  0.100000E+01
 0.360000E+03  0.100000E+01
 0.420000E+03  0.100000E+01
 0.480000E+03  0.100000E+01
 0.540000E+03  0.100000E+01
 0.600000E+03  0.100000E+01
 0.660000E+03  0.100000E+01
 0.720000E+03  0.100000E+01
 0.780000E+03  0.100000E+01
 0.840000E+03  0.100000E+01
 0.900000E+03  0.100000E+01
 0.960000E+03  0.100000E+01
 0.102000E+04  0.100000E+01
 0.108000E+04  0.100000E+01
 0.114000E+04  0.100000E+01
 0.120000E+04  0.100000E+01
 0.126000E+04  0.100000E+01
 0.132000E+04  0.100000E+01
 0.138000E+04  0.100000E+01
 0.144000E+04  0.100000E+01
 0.150000E+04  0.100000E+01
 0.156000E+04  0.100000E+01
 0.162000E+04  0.100000E+01
 0.168000E+04  0.100000E+01
 0.174000E+04  0.100000E+01
 0.180000E+04  0.100000E+01
 0.186000E+04  0.100000E+01
 0.192000E+04  0.100000E+01
 0.198000E+04  0.100000E+01
 0.204000E+04  0.100000E+01
 0.210000E+04  0.100000E+01
 0.216000E+04  0.100000E+01
 0.222000E+04  0.100000E+01
 0.228000E+04  0.100000E+01
 0.234000E+04  0.100000E+01
 0.240000E+04  0.100000E+01
 0.246000E+04  0.100000E+01
 0.252000E+04  0.200000E+01
 0.258000E+04  0.200000E+01
 0.264000E+04  0.200000E+01
 0.270000E+04  0.200000E+01
 0.276000E+04  0.200000E+01
 0.282000E+04  0.200000E+01
 0.288000E+04  0.200000E+01
 0.294000E+04  0.200000E+01
 0.300000E+04  0.300000E+01
 0.306000E+04  0.300000E+01
 0.312000E+04  0.300000E+01
 0.318000E+04  0.300000E+01
 0.324000E+04  0.300000E+01
 0.330000E+04  0.300000E+01
 0.336000E+04  0.300000E+01
 0.342000E+04  0.300000E+01
 0.348000E+04  0.300000E+01
 0.354000E+04  0.300000E+01
 0.360000E+04  0.300000E+01
 0.366000E+04  0.300000E+01
 0.372000E+04  0.300000E+01
 0.378000E+04  0.300000E+01
 0.384000E+04  0.300000E+01
 0.390000E+04  0.300000E+01
 0.396000E+04  0.300000E+01
 0.402000E+04  0.300000E+01
 0.408000E+04  0.300000E+01
 0.414000E+04  0.300000E+01
 0.420000E+04  0.300000E+01
 0.426000E+04  0.300000E+01
 0.432000E+04  0.300000E+01
 0.438000E+04  0.300000E+01
 0.444000E+04  0.300000E+01
 0.450000E+04  0.300000E+01
 0.456000E+04  0.300000E+01
 0.462000E+04  0.300000E+01
 0.468000E+04  0.300000E+01
 0.474000E+04  0.300000E+01
 0.480000E+04  0.300000E+01
 0.486000E+04  0.300000E+01
 0.492000E+04  0.300000E+01
 0.498000E+04  0.300000E+01
 0.504000E+04  0.400000E+01
 0.510000E+04  0.400000E+01
 0.516000E+04  0.400000E+01
 0.522000E+04  0.400000E+01
 0.528000E+04  0.400000E+01
 0.534000E+04  0.400000E+01
 0.540000E+04  0.400000E+01
 0.546000E+04  0.400000E+01
 0.552000E+04  0.400000E+01
 0.558000E+04  0.400000E+01
 0.564000E+04  0.400000E+01
 0.570000E+04  0.400000E+01
 0.576000E+04  0.400000E+01
 0.582000E+04  0.400000E+01
 0.588000E+04  0.400000E+01
 0.594000E+04  0.400000E+01
 0.600000E+04  0.100000E+01
