log10(dx) cell
-0.191645E+01  0.100000E+01
-0.191908E+01  0.100000E+01
-0.192169E+01  0.100000E+01
-0.192428E+01  0.100000E+01
-0.192686E+01  0.100000E+01
-0.192942E+01  0.100000E+01
-0.193197E+01  0.100000E+01
-0.193450E+01  0.100000E+01
-0.193702E+01  0.100000E+01
-0.193952E+01  0.100000E+01
-0.194201E+01  0.100000E+01
-0.194448E+01  0.100000E+01
-0.194694E+01  0.100000E+01
-0.194939E+01  0.100000E+01
-0.195182E+01  0.100000E+01
-0.195424E+01  0.100000E+01
-0.195665E+01  0.100000E+01
-0.195904E+01  0.100000E+01
-0.196142E+01  0.100000E+01
-0.196379E+01  0.100000E+01
-0.196614E+01  0.100000E+01
-0.196848E+01  0.100000E+01
-0.197081E+01  0.100000E+01
-0.197313E+01  0.100000E+01
-0.197543E+01  0.100000E+01
-0.197772E+01  0.100000E+01
-0.198000E+01  0.100000E+01
-0.198227E+01  0.100000E+01
-0.198453E+01  0.100000E+01
-0.198677E+01  0.100000E+01
-0.198900E+01  0.100000E+01
-0.199123E+01  0.100000E+01
-0.199344E+01  0.100000E+01
-0.199564E+01  0.100000E+01
-0.199782E+01  0.100000E+01
-0.200000E+01  0.100000E+01
-0.200217E+01  0.100000E+01
-0.200432E+01  0.100000E+01
-0.200647E+01  0.100000E+01
-0.200860E+01  0.100000E+01
-0.201072E+01  0.100000E+01
-0.201284E+01  0.100000E+01
-0.201494E+01  0.100000E+01
-0.201703E+01  0.100000E+01
-0.201912E+01  0.100000E+01
-0.202119E+01  0.100000E+01
-0.202325E+01  0.100000E+01
-0.202531E+01  0.100000E+01
-0.202735E+01  0.100000E+01
-0.202938E+01  0.100000E+01
-0.203141E+01  0.100000E+01
-0.203342E+01  0.100000E+01
-0.203543E+01  0.100000E+01
-0.203743E+01  0.100000E+01
-0.203941E+01  0.100000E+01
-0.204139E+01  0.100000E+01
-0.204336E+01  0.100000E+01
-0.204532E+01  0.100000E+01
-0.204727E+01  0.100000E+01
-0.204922E+01  0.100000E+01
-0.205115E+01  0.100000E+01
-0.205308E+01  0.100000E+01
-0.205500E+01  0.100000E+01
-0.205690E+01  0.100000E+01
-0.205881E+01  0.100000E+01
-0.206070E+01  0.100000E+01
-0.206258E+01  0.100000E+01
-0.206446E+01  0.100000E+01
-0.206633E+01  0.100000E+01
-0.206819E+01  0.100000E+01
-0.207004E+01  0.100000E+01
-0.207188E+01  0.100000E+01
-0.207372E+01  0.100000E+01
-0.207555E+01  0.100000E+01
-0.207737E+01  0.100000E+01
-0.207918E+01  0.100000E+01
-0.208099E+01  0.100000E+01
-0.208279E+01  0.100000E+01
-0.208458E+01  0.100000E+01
-0.208636E+01  0.100000E+01
-0.208814E+01  0.100000E+01
-0.208991E+01  0.100000E+01
-0.209167E+01  0.100000E+01
-0.209342E+01  0.100000E+01
-0.209517E+01  0.100000E+01
-0.209691E+01  0.100000E+01
-0.209864E+01  0.100000E+01
-0.210037E+01  0.100000E+01
-0.210209E+01  0.100000E+01
-0.210380E+01  0.100000E+01
-0.210551E+01  0.100000E+01
-0.210721E+01  0.100000E+01
-0.210890E+01  0.100000E+01
-0.211059E+01  0.100000E+01
-0.211227E+01  0.100000E+01
-0.211394E+01  0.100000E+01
