height temperature
 height fluid solid
 0.7812500000E-02  0.8689811979E+03  0.6512260671E+03
 0.2343750000E-01  0.8630258505E+03  0.6496593551E+03
 0.3906250000E-01  0.8570452745E+03  0.6467427696E+03
 0.5468750000E-01  0.8510100711E+03  0.6426700091E+03
 0.7031250000E-01  0.8448958684E+03  0.6376140626E+03
 0.8593750000E-01  0.8386827826E+03  0.6317292065E+03
 0.1015625000E+00  0.8323549272E+03  0.6251526588E+03
 0.1171875000E+00  0.8258999621E+03  0.6180059817E+03
 0.1328125000E+00  0.8193086783E+03  0.6103963090E+03
 0.1484375000E+00  0.8125746131E+03  0.6024174684E+03
 0.1640625000E+00  0.8056936959E+03  0.5941510495E+03
 0.1796875000E+00  0.7986639221E+03  0.5856674512E+03
 0.1953125000E+00  0.7914850572E+03  0.5770269302E+03
 0.2109375000E+00  0.7841583682E+03  0.5682806502E+03
 0.2265625000E+00  0.7766863854E+03  0.5594717281E+03
 0.2421875000E+00  0.7690726915E+03  0.5506362579E+03
 0.2578125000E+00  0.7613217391E+03  0.5418042965E+03
 0.2734375000E+00  0.7534386924E+03  0.5330007888E+03
 0.2890625000E+00  0.7454292928E+03  0.5242464176E+03
 0.3046875000E+00  0.7372997445E+03  0.5155583640E+03
 0.3203125000E+00  0.7290566150E+03  0.5069509718E+03
 0.3359375000E+00  0.7207067480E+03  0.4984363144E+03
 0.3515625000E+00  0.7122571826E+03  0.4900246671E+03
 0.3671875000E+00  0.7037150719E+03  0.4817248911E+03
 0.3828125000E+00  0.6950875967E+03  0.4735447400E+03
 0.3984375000E+00  0.6863818642E+03  0.4654910990E+03
 0.4140625000E+00  0.6776047858E+03  0.4575701687E+03
 0.4296875000E+00  0.6687629256E+03  0.4497876055E+03
 0.4453125000E+00  0.6598623106E+03  0.4421486282E+03
 0.4609375000E+00  0.6509082002E+03  0.4346581010E+03
 0.4765625000E+00  0.6419048093E+03  0.4273206005E+03
 0.4921875000E+00  0.6328549909E+03  0.4201404737E+03
 0.5078125000E+00  0.6237598860E+03  0.4131218916E+03
 0.5234375000E+00  0.6146185624E+03  0.4062689030E+03
 0.5390625000E+00  0.6054276693E+03  0.3995854901E+03
 0.5546875000E+00  0.5961811510E+03  0.3930756273E+03
 0.5703125000E+00  0.5868700675E+03  0.3867433423E+03
 0.5859375000E+00  0.5774825790E+03  0.3805927766E+03
 0.6015625000E+00  0.5680041528E+03  0.3746282430E+03
 0.6171875000E+00  0.5584180438E+03  0.3688542738E+03
 0.6328125000E+00  0.5487060889E+03  0.3632756536E+03
 0.6484375000E+00  0.5388498308E+03  0.3578974306E+03
 0.6640625000E+00  0.5288319568E+03  0.3527248988E+03
 0.6796875000E+00  0.5186380056E+03  0.3477635453E+03
 0.6953125000E+00  0.5082582515E+03  0.3430189592E+03
 0.7109375000E+00  0.4976896452E+03  0.3384966979E+03
 0.7265625000E+00  0.4869376585E+03  0.3342021152E+03
 0.7421875000E+00  0.4760178675E+03  0.3301401529E+03
 0.7578125000E+00  0.4649571052E+03  0.3263151055E+03
 0.7734375000E+00  0.4537940374E+03  0.3227303710E+03
 0.7890625000E+00  0.4425790488E+03  0.3193881999E+03
 0.8046875000E+00  0.4313733781E+03  0.3162894627E+03
 0.8203125000E+00  0.4202475058E+03  0.3134334522E+03
 0.8359375000E+00  0.4092788604E+03  0.3108177435E+03
 0.8515625000E+00  0.3985489755E+03  0.3084381351E+03
 0.8671875000E+00  0.3881402787E+03  0.3062887062E+03
 0.8828125000E+00  0.3781327325E+03  0.3043620446E+03
 0.8984375000E+00  0.3686005633E+03  0.3026497420E+03
 0.9140625000E+00  0.3596093166E+03  0.3011433380E+03
 0.9296875000E+00  0.3512135249E+03  0.2998360367E+03
 0.9453125000E+00  0.3434557519E+03  0.2987257677E+03
 0.9609375000E+00  0.3363718524E+03  0.2978205193E+03
 0.9765625000E+00  0.3300394622E+03  0.2971471959E+03
 0.9921875000E+00  0.3249566693E+03  0.2967641438E+03
