height temperature
 height fluid solid
 0.1110839844E-01  0.8677159958E+03  0.6506977051E+03
 0.1135253906E-01  0.8676227936E+03  0.6506797112E+03
 0.1159667969E-01  0.8675295961E+03  0.6506613468E+03
 0.1184082031E-01  0.8674364033E+03  0.6506426127E+03
 0.1208496094E-01  0.8673432149E+03  0.6506235099E+03
 0.1232910156E-01  0.8672500308E+03  0.6506040391E+03
 0.1257324219E-01  0.8671568508E+03  0.6505842013E+03
 0.1281738281E-01  0.8670636749E+03  0.6505639972E+03
 0.1306152344E-01  0.8669705028E+03  0.6505434277E+03
 0.1330566406E-01  0.8668773344E+03  0.6505224936E+03
 0.1354980469E-01  0.8667841695E+03  0.6505011959E+03
 0.1379394531E-01  0.8666910081E+03  0.6504795353E+03
 0.1403808594E-01  0.8665978499E+03  0.6504575127E+03
 0.1428222656E-01  0.8665046948E+03  0.6504351289E+03
 0.1452636719E-01  0.8664115427E+03  0.6504123848E+03
 0.1477050781E-01  0.8663183934E+03  0.6503892811E+03
 0.1501464844E-01  0.8662252467E+03  0.6503658188E+03
 0.1525878906E-01  0.8661321025E+03  0.6503419987E+03
 0.1550292969E-01  0.8660389608E+03  0.6503178215E+03
 0.1574707031E-01  0.8659458212E+03  0.6502932882E+03
 0.1599121094E-01  0.8658526837E+03  0.6502683995E+03
 0.1623535156E-01  0.8657595481E+03  0.6502431563E+03
 0.1647949219E-01  0.8656664144E+03  0.6502175594E+03
 0.1672363281E-01  0.8655732822E+03  0.6501916096E+03
 0.1696777344E-01  0.8654801516E+03  0.6501653078E+03
 0.1721191406E-01  0.8653870223E+03  0.6501386548E+03
 0.1745605469E-01  0.8652938942E+03  0.6501116514E+03
 0.1770019531E-01  0.8652007671E+03  0.6500842983E+03
 0.1794433594E-01  0.8651076410E+03  0.6500565966E+03
 0.1818847656E-01  0.8650145157E+03  0.6500285468E+03
 0.1843261719E-01  0.8649213910E+03  0.6500001499E+03
 0.1867675781E-01  0.8648282668E+03  0.6499714067E+03
 0.1892089844E-01  0.8647351429E+03  0.6499423180E+03
 0.1916503906E-01  0.8646420192E+03  0.6499128845E+03
 0.1940917969E-01  0.8645488957E+03  0.6498831072E+03
 0.1965332031E-01  0.8644557720E+03  0.6498529868E+03
 0.1989746094E-01  0.8643626481E+03  0.6498225240E+03
 0.2014160156E-01  0.8642695239E+03  0.6497917198E+03
 0.2038574219E-01  0.8641763992E+03  0.6497605750E+03
 0.2062988281E-01  0.8640832739E+03  0.6497290902E+03
 0.2087402344E-01  0.8639901477E+03  0.6496972664E+03
 0.2111816406E-01  0.8638970207E+03  0.6496651042E+03
 0.2136230469E-01  0.8638038927E+03  0.6496326046E+03
 0.2160644531E-01  0.8637107634E+03  0.6495997683E+03
 0.2185058594E-01  0.8636176328E+03  0.6495665961E+03
 0.2209472656E-01  0.8635245008E+03  0.6495330888E+03
 0.2233886719E-01  0.8634313672E+03  0.6494992472E+03
 0.2258300781E-01  0.8633382319E+03  0.6494650721E+03
 0.2282714844E-01  0.8632450946E+03  0.6494305642E+03
 0.2307128906E-01  0.8631519554E+03  0.6493957244E+03
 0.2331542969E-01  0.8630588141E+03  0.6493605534E+03
 0.2355957031E-01  0.8629656705E+03  0.6493250520E+03
 0.2380371094E-01  0.8628725244E+03  0.6492892210E+03
 0.2404785156E-01  0.8627793759E+03  0.6492530613E+03
 0.2429199219E-01  0.8626862246E+03  0.6492165735E+03
 0.2453613281E-01  0.8625930706E+03  0.6491797584E+03
 0.2478027344E-01  0.8624999136E+03  0.6491426168E+03
 0.2502441406E-01  0.8624067536E+03  0.6491051496E+03
 0.2526855469E-01  0.8623135903E+03  0.6490673574E+03
 0.2551269531E-01  0.8622204237E+03  0.6490292410E+03
 0.2575683594E-01  0.8621272537E+03  0.6489908013E+03
 0.2600097656E-01  0.8620340800E+03  0.6489520389E+03
 0.2624511719E-01  0.8619409026E+03  0.6489129547E+03
 0.2648925781E-01  0.8618477214E+03  0.6488735494E+03
 0.2673339844E-01  0.8617545362E+03  0.6488338238E+03
 0.2697753906E-01  0.8616613468E+03  0.6487937786E+03
 0.2722167969E-01  0.8615681532E+03  0.6487534147E+03
 0.2746582031E-01  0.8614749553E+03  0.6487127327E+03
 0.2770996094E-01  0.8613817528E+03  0.6486717335E+03
 0.2795410156E-01  0.8612885457E+03  0.6486304177E+03
 0.2819824219E-01  0.8611953338E+03  0.6485887862E+03
 0.2844238281E-01  0.8611021170E+03  0.6485468397E+03
 0.2868652344E-01  0.8610088953E+03  0.6485045790E+03
 0.2893066406E-01  0.8609156683E+03  0.6484620047E+03
 0.2917480469E-01  0.8608224361E+03  0.6484191178E+03
 0.2941894531E-01  0.8607291985E+03  0.6483759188E+03
 0.2966308594E-01  0.8606359554E+03  0.6483324087E+03
 0.2990722656E-01  0.8605427066E+03  0.6482885880E+03
 0.3015136719E-01  0.8604494521E+03  0.6482444576E+03
 0.3039550781E-01  0.8603561917E+03  0.6482000182E+03
 0.3063964844E-01  0.8602629252E+03  0.6481552706E+03
 0.3088378906E-01  0.8601696526E+03  0.6481102154E+03
 0.3112792969E-01  0.8600763737E+03  0.6480648535E+03
 0.3137207031E-01  0.8599830884E+03  0.6480191856E+03
 0.3161621094E-01  0.8598897966E+03  0.6479732124E+03
 0.3186035156E-01  0.8597964982E+03  0.6479269346E+03
 0.3210449219E-01  0.8597031930E+03  0.6478803530E+03
 0.3234863281E-01  0.8596098809E+03  0.6478334684E+03
 0.3259277344E-01  0.8595165618E+03  0.6477862814E+03
 0.3283691406E-01  0.8594232355E+03  0.6477387928E+03
 0.3308105469E-01  0.8593299020E+03  0.6476910033E+03
 0.3332519531E-01  0.8592365612E+03  0.6476429136E+03
 0.3356933594E-01  0.8591432128E+03  0.6475945246E+03
 0.3381347656E-01  0.8590498569E+03  0.6475458368E+03
 0.3405761719E-01  0.8589564932E+03  0.6474968511E+03
 0.3430175781E-01  0.8588631216E+03  0.6474475681E+03
 0.3454589844E-01  0.8587697421E+03  0.6473979886E+03
 0.3479003906E-01  0.8586763545E+03  0.6473481133E+03
 0.3503417969E-01  0.8585829587E+03  0.6472979429E+03
 0.3527832031E-01  0.8584895545E+03  0.6472474782E+03
 0.3552246094E-01  0.8583961419E+03  0.6471967198E+03
 0.3576660156E-01  0.8583027207E+03  0.6471456685E+03
 0.3601074219E-01  0.8582092909E+03  0.6470943250E+03
 0.3625488281E-01  0.8581158523E+03  0.6470426900E+03
 0.3649902344E-01  0.8580224047E+03  0.6469907642E+03
 0.3674316406E-01  0.8579289481E+03  0.6469385483E+03
 0.3698730469E-01  0.8578354824E+03  0.6468860431E+03
 0.3723144531E-01  0.8577420074E+03  0.6468332492E+03
 0.3747558594E-01  0.8576485230E+03  0.6467801673E+03
 0.3771972656E-01  0.8575550292E+03  0.6467267983E+03
 0.3796386719E-01  0.8574615257E+03  0.6466731427E+03
 0.3820800781E-01  0.8573680125E+03  0.6466192012E+03
 0.3845214844E-01  0.8572744894E+03  0.6465649747E+03
 0.3869628906E-01  0.8571809565E+03  0.6465104637E+03
 0.3894042969E-01  0.8570874134E+03  0.6464556690E+03
 0.3918457031E-01  0.8569938602E+03  0.6464005912E+03
 0.3942871094E-01  0.8569002967E+03  0.6463452311E+03
 0.3967285156E-01  0.8568067227E+03  0.6462895894E+03
 0.3991699219E-01  0.8567131383E+03  0.6462336668E+03
 0.4016113281E-01  0.8566195433E+03  0.6461774639E+03
 0.4040527344E-01  0.8565259375E+03  0.6461209815E+03
 0.4064941406E-01  0.8564323208E+03  0.6460642202E+03
 0.4089355469E-01  0.8563386932E+03  0.6460071807E+03
 0.4113769531E-01  0.8562450545E+03  0.6459498638E+03
 0.4138183594E-01  0.8561514047E+03  0.6458922700E+03
 0.4162597656E-01  0.8560577435E+03  0.6458344002E+03
 0.4187011719E-01  0.8559640710E+03  0.6457762549E+03
 0.4211425781E-01  0.8558703869E+03  0.6457178349E+03
 0.4235839844E-01  0.8557766912E+03  0.6456591408E+03
 0.4260253906E-01  0.8556829838E+03  0.6456001734E+03
 0.4284667969E-01  0.8555892646E+03  0.6455409333E+03
 0.4309082031E-01  0.8554955334E+03  0.6454814211E+03
 0.4333496094E-01  0.8554017902E+03  0.6454216376E+03
 0.4357910156E-01  0.8553080348E+03  0.6453615835E+03
 0.4382324219E-01  0.8552142671E+03  0.6453012594E+03
 0.4406738281E-01  0.8551204871E+03  0.6452406659E+03
 0.4431152344E-01  0.8550266946E+03  0.6451798038E+03
 0.4455566406E-01  0.8549328895E+03  0.6451186738E+03
 0.4479980469E-01  0.8548390717E+03  0.6450572765E+03
 0.4504394531E-01  0.8547452411E+03  0.6449956125E+03
 0.4528808594E-01  0.8546513976E+03  0.6449336826E+03
 0.4553222656E-01  0.8545575411E+03  0.6448714874E+03
 0.4577636719E-01  0.8544636714E+03  0.6448090276E+03
 0.4602050781E-01  0.8543697886E+03  0.6447463038E+03
 0.4626464844E-01  0.8542758924E+03  0.6446833167E+03
 0.4650878906E-01  0.8541819829E+03  0.6446200670E+03
 0.4675292969E-01  0.8540880597E+03  0.6445565553E+03
 0.4699707031E-01  0.8539941230E+03  0.6444927823E+03
 0.4724121094E-01  0.8539001725E+03  0.6444287486E+03
 0.4748535156E-01  0.8538062082E+03  0.6443644549E+03
 0.4772949219E-01  0.8537122299E+03  0.6442999019E+03
 0.4797363281E-01  0.8536182376E+03  0.6442350902E+03
 0.4821777344E-01  0.8535242312E+03  0.6441700205E+03
 0.4846191406E-01  0.8534302105E+03  0.6441046934E+03
 0.4870605469E-01  0.8533361754E+03  0.6440391096E+03
 0.4895019531E-01  0.8532421259E+03  0.6439732697E+03
 0.4919433594E-01  0.8531480619E+03  0.6439071744E+03
 0.4943847656E-01  0.8530539832E+03  0.6438408242E+03
 0.4968261719E-01  0.8529598898E+03  0.6437742200E+03
 0.4992675781E-01  0.8528657815E+03  0.6437073623E+03
 0.5017089844E-01  0.8527716583E+03  0.6436402517E+03
 0.5041503906E-01  0.8526775200E+03  0.6435728889E+03
 0.5065917969E-01  0.8525833665E+03  0.6435052746E+03
 0.5090332031E-01  0.8524891979E+03  0.6434374093E+03
 0.5114746094E-01  0.8523950139E+03  0.6433692938E+03
 0.5139160156E-01  0.8523008144E+03  0.6433009286E+03
 0.5163574219E-01  0.8522065994E+03  0.6432323144E+03
 0.5187988281E-01  0.8521123688E+03  0.6431634519E+03
 0.5212402344E-01  0.8520181224E+03  0.6430943416E+03
 0.5236816406E-01  0.8519238602E+03  0.6430249843E+03
 0.5261230469E-01  0.8518295821E+03  0.6429553804E+03
 0.5285644531E-01  0.8517352880E+03  0.6428855308E+03
 0.5310058594E-01  0.8516409777E+03  0.6428154359E+03
 0.5334472656E-01  0.8515466513E+03  0.6427450965E+03
 0.5358886719E-01  0.8514523085E+03  0.6426745131E+03
 0.5383300781E-01  0.8513579493E+03  0.6426036865E+03
 0.5407714844E-01  0.8512635736E+03  0.6425326171E+03
 0.5432128906E-01  0.8511691814E+03  0.6424613057E+03
 0.5456542969E-01  0.8510747724E+03  0.6423897528E+03
 0.5480957031E-01  0.8509803467E+03  0.6423179591E+03
 0.5505371094E-01  0.8508859041E+03  0.6422459252E+03
 0.5529785156E-01  0.8507914445E+03  0.6421736518E+03
 0.5554199219E-01  0.8506969678E+03  0.6421011394E+03
 0.5578613281E-01  0.8506024740E+03  0.6420283886E+03
 0.5603027344E-01  0.8505079630E+03  0.6419554001E+03
 0.5627441406E-01  0.8504134346E+03  0.6418821746E+03
 0.5651855469E-01  0.8503188888E+03  0.6418087125E+03
 0.5676269531E-01  0.8502243254E+03  0.6417350146E+03
 0.5700683594E-01  0.8501297445E+03  0.6416610814E+03
 0.5725097656E-01  0.8500351458E+03  0.6415869135E+03
 0.5749511719E-01  0.8499405294E+03  0.6415125117E+03
 0.5773925781E-01  0.8498458950E+03  0.6414378763E+03
 0.5798339844E-01  0.8497512427E+03  0.6413630082E+03
 0.5822753906E-01  0.8496565724E+03  0.6412879078E+03
 0.5847167969E-01  0.8495618838E+03  0.6412125759E+03
 0.5871582031E-01  0.8494671770E+03  0.6411370129E+03
 0.5895996094E-01  0.8493724519E+03  0.6410612195E+03
 0.5920410156E-01  0.8492777084E+03  0.6409851963E+03
 0.5944824219E-01  0.8491829463E+03  0.6409089440E+03
 0.5969238281E-01  0.8490881657E+03  0.6408324630E+03
 0.5993652344E-01  0.8489933663E+03  0.6407557541E+03
 0.6018066406E-01  0.8488985482E+03  0.6406788177E+03
 0.6042480469E-01  0.8488037112E+03  0.6406016545E+03
 0.6066894531E-01  0.8487088553E+03  0.6405242652E+03
 0.6091308594E-01  0.8486139803E+03  0.6404466502E+03
 0.6115722656E-01  0.8485190862E+03  0.6403688102E+03
 0.6140136719E-01  0.8484241729E+03  0.6402907458E+03
 0.6164550781E-01  0.8483292403E+03  0.6402124575E+03
 0.6188964844E-01  0.8482342883E+03  0.6401339461E+03
 0.6213378906E-01  0.8481393168E+03  0.6400552119E+03
 0.6237792969E-01  0.8480443258E+03  0.6399762557E+03
 0.6262207031E-01  0.8479493152E+03  0.6398970780E+03
 0.6286621094E-01  0.8478542848E+03  0.6398176795E+03
 0.6311035156E-01  0.8477592346E+03  0.6397380606E+03
 0.6335449219E-01  0.8476641645E+03  0.6396582220E+03
 0.6359863281E-01  0.8475690745E+03  0.6395781643E+03
 0.6384277344E-01  0.8474739644E+03  0.6394978880E+03
 0.6408691406E-01  0.8473788341E+03  0.6394173938E+03
 0.6433105469E-01  0.8472836836E+03  0.6393366822E+03
 0.6457519531E-01  0.8471885128E+03  0.6392557537E+03
 0.6481933594E-01  0.8470933216E+03  0.6391746090E+03
 0.6506347656E-01  0.8469981099E+03  0.6390932487E+03
 0.6530761719E-01  0.8469028777E+03  0.6390116733E+03
 0.6555175781E-01  0.8468076248E+03  0.6389298833E+03
 0.6579589844E-01  0.8467123513E+03  0.6388478795E+03
 0.6604003906E-01  0.8466170569E+03  0.6387656622E+03
 0.6628417969E-01  0.8465217416E+03  0.6386832322E+03
 0.6652832031E-01  0.8464264053E+03  0.6386005900E+03
 0.6677246094E-01  0.8463310481E+03  0.6385177361E+03
 0.6701660156E-01  0.8462356696E+03  0.6384346711E+03
 0.6726074219E-01  0.8461402700E+03  0.6383513956E+03
 0.6750488281E-01  0.8460448491E+03  0.6382679102E+03
 0.6774902344E-01  0.8459494068E+03  0.6381842154E+03
 0.6799316406E-01  0.8458539431E+03  0.6381003118E+03
 0.6823730469E-01  0.8457584579E+03  0.6380161999E+03
 0.6848144531E-01  0.8456629510E+03  0.6379318803E+03
 0.6872558594E-01  0.8455674225E+03  0.6378473536E+03
 0.6896972656E-01  0.8454718722E+03  0.6377626203E+03
 0.6921386719E-01  0.8453763001E+03  0.6376776810E+03
 0.6945800781E-01  0.8452807061E+03  0.6375925363E+03
 0.6970214844E-01  0.8451850900E+03  0.6375071866E+03
 0.6994628906E-01  0.8450894519E+03  0.6374216326E+03
 0.7019042969E-01  0.8449937917E+03  0.6373358749E+03
 0.7043457031E-01  0.8448981092E+03  0.6372499139E+03
 0.7067871094E-01  0.8448024045E+03  0.6371637502E+03
 0.7092285156E-01  0.8447066773E+03  0.6370773844E+03
 0.7116699219E-01  0.8446109277E+03  0.6369908170E+03
 0.7141113281E-01  0.8445151556E+03  0.6369040486E+03
 0.7165527344E-01  0.8444193608E+03  0.6368170797E+03
 0.7189941406E-01  0.8443235434E+03  0.6367299109E+03
 0.7214355469E-01  0.8442277033E+03  0.6366425427E+03
 0.7238769531E-01  0.8441318403E+03  0.6365549756E+03
 0.7263183594E-01  0.8440359544E+03  0.6364672103E+03
 0.7287597656E-01  0.8439400455E+03  0.6363792472E+03
 0.7312011719E-01  0.8438441136E+03  0.6362910869E+03
 0.7336425781E-01  0.8437481585E+03  0.6362027300E+03
 0.7360839844E-01  0.8436521802E+03  0.6361141769E+03
 0.7385253906E-01  0.8435561787E+03  0.6360254282E+03
 0.7409667969E-01  0.8434601539E+03  0.6359364845E+03
 0.7434082031E-01  0.8433641056E+03  0.6358473463E+03
 0.7458496094E-01  0.8432680338E+03  0.6357580141E+03
 0.7482910156E-01  0.8431719384E+03  0.6356684885E+03
 0.7507324219E-01  0.8430758195E+03  0.6355787700E+03
 0.7531738281E-01  0.8429796768E+03  0.6354888591E+03
 0.7556152344E-01  0.8428835103E+03  0.6353987564E+03
 0.7580566406E-01  0.8427873200E+03  0.6353084624E+03
 0.7604980469E-01  0.8426911058E+03  0.6352179776E+03
 0.7629394531E-01  0.8425948675E+03  0.6351273026E+03
 0.7653808594E-01  0.8424986052E+03  0.6350364378E+03
 0.7678222656E-01  0.8424023188E+03  0.6349453839E+03
 0.7702636719E-01  0.8423060082E+03  0.6348541413E+03
 0.7727050781E-01  0.8422096733E+03  0.6347627106E+03
 0.7751464844E-01  0.8421133140E+03  0.6346710923E+03
 0.7775878906E-01  0.8420169304E+03  0.6345792869E+03
 0.7800292969E-01  0.8419205223E+03  0.6344872949E+03
 0.7824707031E-01  0.8418240896E+03  0.6343951169E+03
 0.7849121094E-01  0.8417276323E+03  0.6343027534E+03
 0.7873535156E-01  0.8416311503E+03  0.6342102049E+03
 0.7897949219E-01  0.8415346435E+03  0.6341174719E+03
 0.7922363281E-01  0.8414381120E+03  0.6340245549E+03
 0.7946777344E-01  0.8413415555E+03  0.6339314545E+03
 0.7971191406E-01  0.8412449741E+03  0.6338381712E+03
 0.7995605469E-01  0.8411483677E+03  0.6337447055E+03
 0.8020019531E-01  0.8410517361E+03  0.6336510578E+03
 0.8044433594E-01  0.8409550794E+03  0.6335572288E+03
 0.8068847656E-01  0.8408583975E+03  0.6334632189E+03
 0.8093261719E-01  0.8407616903E+03  0.6333690287E+03
 0.8117675781E-01  0.8406649577E+03  0.6332746585E+03
 0.8142089844E-01  0.8405681997E+03  0.6331801091E+03
 0.8166503906E-01  0.8404714163E+03  0.6330853808E+03
 0.8190917969E-01  0.8403746072E+03  0.6329904742E+03
 0.8215332031E-01  0.8402777726E+03  0.6328953898E+03
 0.8239746094E-01  0.8401809122E+03  0.6328001281E+03
 0.8264160156E-01  0.8400840261E+03  0.6327046895E+03
 0.8288574219E-01  0.8399871142E+03  0.6326090747E+03
 0.8312988281E-01  0.8398901764E+03  0.6325132840E+03
 0.8337402344E-01  0.8397932127E+03  0.6324173181E+03
 0.8361816406E-01  0.8396962229E+03  0.6323211773E+03
 0.8386230469E-01  0.8395992071E+03  0.6322248622E+03
 0.8410644531E-01  0.8395021652E+03  0.6321283734E+03
 0.8435058594E-01  0.8394050970E+03  0.6320317112E+03
 0.8459472656E-01  0.8393080026E+03  0.6319348762E+03
 0.8483886719E-01  0.8392108819E+03  0.6318378690E+03
 0.8508300781E-01  0.8391137348E+03  0.6317406899E+03
 0.8532714844E-01  0.8390165613E+03  0.6316433394E+03
 0.8557128906E-01  0.8389193612E+03  0.6315458182E+03
 0.8581542969E-01  0.8388221346E+03  0.6314481266E+03
 0.8605957031E-01  0.8387248813E+03  0.6313502652E+03
 0.8630371094E-01  0.8386276014E+03  0.6312522344E+03
 0.8654785156E-01  0.8385302946E+03  0.6311540347E+03
 0.8679199219E-01  0.8384329611E+03  0.6310556667E+03
 0.8703613281E-01  0.8383356007E+03  0.6309571308E+03
 0.8728027344E-01  0.8382382134E+03  0.6308584274E+03
 0.8752441406E-01  0.8381407990E+03  0.6307595572E+03
 0.8776855469E-01  0.8380433577E+03  0.6306605205E+03
 0.8801269531E-01  0.8379458891E+03  0.6305613179E+03
 0.8825683594E-01  0.8378483935E+03  0.6304619498E+03
 0.8850097656E-01  0.8377508705E+03  0.6303624168E+03
 0.8874511719E-01  0.8376533203E+03  0.6302627192E+03
 0.8898925781E-01  0.8375557428E+03  0.6301628576E+03
 0.8923339844E-01  0.8374581378E+03  0.6300628325E+03
 0.8947753906E-01  0.8373605054E+03  0.6299626442E+03
 0.8972167969E-01  0.8372628454E+03  0.6298622935E+03
 0.8996582031E-01  0.8371651578E+03  0.6297617806E+03
 0.9020996094E-01  0.8370674426E+03  0.6296611060E+03
 0.9045410156E-01  0.8369696997E+03  0.6295602703E+03
 0.9069824219E-01  0.8368719290E+03  0.6294592739E+03
 0.9094238281E-01  0.8367741306E+03  0.6293581173E+03
 0.9118652344E-01  0.8366763042E+03  0.6292568010E+03
 0.9143066406E-01  0.8365784499E+03  0.6291553254E+03
 0.9167480469E-01  0.8364805677E+03  0.6290536910E+03
 0.9191894531E-01  0.8363826574E+03  0.6289518982E+03
 0.9216308594E-01  0.8362847190E+03  0.6288499476E+03
 0.9240722656E-01  0.8361867524E+03  0.6287478396E+03
 0.9265136719E-01  0.8360887576E+03  0.6286455747E+03
 0.9289550781E-01  0.8359907346E+03  0.6285431533E+03
 0.9313964844E-01  0.8358926832E+03  0.6284405759E+03
 0.9338378906E-01  0.8357946035E+03  0.6283378429E+03
 0.9362792969E-01  0.8356964953E+03  0.6282349549E+03
 0.9387207031E-01  0.8355983587E+03  0.6281319123E+03
 0.9411621094E-01  0.8355001935E+03  0.6280287156E+03
 0.9436035156E-01  0.8354019997E+03  0.6279253651E+03
 0.9460449219E-01  0.8353037773E+03  0.6278218614E+03
 0.9484863281E-01  0.8352055262E+03  0.6277182050E+03
 0.9509277344E-01  0.8351072463E+03  0.6276143962E+03
 0.9533691406E-01  0.8350089376E+03  0.6275104356E+03
 0.9558105469E-01  0.8349106001E+03  0.6274063235E+03
 0.9582519531E-01  0.8348122336E+03  0.6273020605E+03
 0.9606933594E-01  0.8347138382E+03  0.6271976471E+03
 0.9631347656E-01  0.8346154137E+03  0.6270930836E+03
 0.9655761719E-01  0.8345169602E+03  0.6269883705E+03
 0.9680175781E-01  0.8344184776E+03  0.6268835082E+03
 0.9704589844E-01  0.8343199658E+03  0.6267784973E+03
 0.9729003906E-01  0.8342214247E+03  0.6266733381E+03
 0.9753417969E-01  0.8341228544E+03  0.6265680312E+03
 0.9777832031E-01  0.8340242548E+03  0.6264625769E+03
 0.9802246094E-01  0.8339256258E+03  0.6263569757E+03
 0.9826660156E-01  0.8338269673E+03  0.6262512281E+03
 0.9851074219E-01  0.8337282794E+03  0.6261453345E+03
 0.9875488281E-01  0.8336295619E+03  0.6260392953E+03
 0.9899902344E-01  0.8335308149E+03  0.6259331110E+03
 0.9924316406E-01  0.8334320382E+03  0.6258267820E+03
 0.9948730469E-01  0.8333332318E+03  0.6257203088E+03
 0.9973144531E-01  0.8332343957E+03  0.6256136918E+03
 0.9997558594E-01  0.8331355298E+03  0.6255069315E+03
 0.1002197266E+00  0.8330366341E+03  0.6254000282E+03
 0.1004638672E+00  0.8329377086E+03  0.6252929825E+03
 0.1007080078E+00  0.8328387530E+03  0.6251857947E+03
 0.1009521484E+00  0.8327397676E+03  0.6250784654E+03
 0.1011962891E+00  0.8326407521E+03  0.6249709949E+03
 0.1014404297E+00  0.8325417065E+03  0.6248633836E+03
 0.1016845703E+00  0.8324426308E+03  0.6247556321E+03
 0.1019287109E+00  0.8323435249E+03  0.6246477407E+03
 0.1021728516E+00  0.8322443888E+03  0.6245397099E+03
 0.1024169922E+00  0.8321452224E+03  0.6244315400E+03
 0.1026611328E+00  0.8320460258E+03  0.6243232316E+03
 0.1029052734E+00  0.8319467988E+03  0.6242147851E+03
 0.1031494141E+00  0.8318475413E+03  0.6241062009E+03
 0.1033935547E+00  0.8317482535E+03  0.6239974794E+03
 0.1036376953E+00  0.8316489351E+03  0.6238886210E+03
 0.1038818359E+00  0.8315495862E+03  0.6237796262E+03
 0.1041259766E+00  0.8314502067E+03  0.6236704954E+03
 0.1043701172E+00  0.8313507965E+03  0.6235612290E+03
 0.1046142578E+00  0.8312513557E+03  0.6234518275E+03
 0.1048583984E+00  0.8311518841E+03  0.6233422912E+03
 0.1051025391E+00  0.8310523818E+03  0.6232326206E+03
 0.1053466797E+00  0.8309528487E+03  0.6231228162E+03
 0.1055908203E+00  0.8308532847E+03  0.6230128783E+03
 0.1058349609E+00  0.8307536898E+03  0.6229028073E+03
 0.1060791016E+00  0.8306540639E+03  0.6227926037E+03
 0.1063232422E+00  0.8305544070E+03  0.6226822679E+03
 0.1065673828E+00  0.8304547191E+03  0.6225718003E+03
 0.1068115234E+00  0.8303550002E+03  0.6224612013E+03
 0.1070556641E+00  0.8302552501E+03  0.6223504713E+03
 0.1072998047E+00  0.8301554688E+03  0.6222396108E+03
 0.1075439453E+00  0.8300556563E+03  0.6221286202E+03
 0.1077880859E+00  0.8299558125E+03  0.6220174998E+03
 0.1080322266E+00  0.8298559375E+03  0.6219062502E+03
 0.1082763672E+00  0.8297560311E+03  0.6217948716E+03
 0.1085205078E+00  0.8296560933E+03  0.6216833646E+03
 0.1087646484E+00  0.8295561241E+03  0.6215717294E+03
 0.1090087891E+00  0.8294561235E+03  0.6214599666E+03
 0.1092529297E+00  0.8293560913E+03  0.6213480765E+03
 0.1094970703E+00  0.8292560275E+03  0.6212360596E+03
 0.1097412109E+00  0.8291559322E+03  0.6211239162E+03
